Gene.Name	N_black	N_white	Method	Statistic.D	pvalue	Condition	padj
ABHD17B	49	166	Two-sample Kolmogorov-Smirnov test	0.108925497910007	0.7604	KIRP	1
ABHD17C	49	166	Two-sample Kolmogorov-Smirnov test	0.2334644701254	0.0324	KIRP	0.41682394366197184
ABI1	49	166	Two-sample Kolmogorov-Smirnov test	0.14507007622326	0.4035	KIRP	0.92084425
ABI2	49	166	Two-sample Kolmogorov-Smirnov test	0.107450208999262	0.7749	KIRP	1
ABI3	49	166	Two-sample Kolmogorov-Smirnov test	0.125891320383575	0.5864	KIRP	0.9989259002899636
ABI3BP	49	166	Two-sample Kolmogorov-Smirnov test	0.0859355790508974	0.9427	KIRP	1
ABL1	49	166	Two-sample Kolmogorov-Smirnov test	0.174207032210475	0.2011	KIRP	0.7627409468438537
ABL2	49	166	Two-sample Kolmogorov-Smirnov test	0.0801573641504795	0.9682	KIRP	1
ABLIM1	49	166	Two-sample Kolmogorov-Smirnov test	0.196828128841898	0.1066	KIRP	0.6208503997441638
ABLIM2	49	166	Two-sample Kolmogorov-Smirnov test	0.117531349889353	0.6728	KIRP	1
ABLIM3	49	166	Two-sample Kolmogorov-Smirnov test	0.139660683550529	0.4517	KIRP	0.9394039511248145
ABR	49	166	Two-sample Kolmogorov-Smirnov test	0.0977378903368575	0.8627	KIRP	1
ABRA	49	166	Two-sample Kolmogorov-Smirnov test	0.10966314236538	0.7531	KIRP	1
ABRACL	49	166	Two-sample Kolmogorov-Smirnov test	0.108679616424883	0.7629	KIRP	1
ABT1	49	166	Two-sample Kolmogorov-Smirnov test	0.173469387755102	0.2050	KIRP	0.7680436124254268
ABTB1	49	166	Two-sample Kolmogorov-Smirnov test	0.176051143348906	0.1915	KIRP	0.7500210752688172
ABTB2	49	166	Two-sample Kolmogorov-Smirnov test	0.115687238750922	0.6919	KIRP	1
AC002310.13	49	166	Two-sample Kolmogorov-Smirnov test	0.0722891566265059	0.9890	KIRP	1
AC002365.1	49	166	Two-sample Kolmogorov-Smirnov test	0.208015736415048	0.0757	KIRP	0.5651743568803593
AC002398.9	49	166	Two-sample Kolmogorov-Smirnov test	0.134005409392673	0.5052	KIRP	0.9674765930599368
AC002985.3	49	166	Two-sample Kolmogorov-Smirnov test	0.145684779936071	0.3982	KIRP	0.9177446722348773
AC003002.4	49	166	Two-sample Kolmogorov-Smirnov test	0.0338087042045733	1.0000	KIRP	1
AC003002.6	49	166	Two-sample Kolmogorov-Smirnov test	0.128964838947627	0.5552	KIRP	0.9865647770514198
AC003005.4	49	166	Two-sample Kolmogorov-Smirnov test	0.094049668059995	0.8914	KIRP	1
AC003006.7	49	166	Two-sample Kolmogorov-Smirnov test	0.119006638800098	0.6575	KIRP	1
AC003101.1	49	166	Two-sample Kolmogorov-Smirnov test	0.0361445783132529	1.0000	KIRP	1
AC003102.1	49	166	Two-sample Kolmogorov-Smirnov test	0.138677157610032	0.4608	KIRP	0.9435675286710141
AC004017.1	49	166	Two-sample Kolmogorov-Smirnov test	0.242807966560118	0.0231	KIRP	0.3568567567567567
AC004076.7	49	166	Two-sample Kolmogorov-Smirnov test	0.0250799114826655	1.0000	KIRP	1
AC004076.9	49	166	Two-sample Kolmogorov-Smirnov test	0.161052372756331	0.2802	KIRP	0.8390336073659981
AC004381.6	49	166	Two-sample Kolmogorov-Smirnov test	0.1592082616179	0.2929	KIRP	0.8490456363059347
AC004466.1	49	166	Two-sample Kolmogorov-Smirnov test	0.200024588148512	0.0969	KIRP	0.601497247706422
AC005003.1	49	166	Two-sample Kolmogorov-Smirnov test	0.117162527661667	0.6766	KIRP	1
AC005082.1	49	166	Two-sample Kolmogorov-Smirnov test	0.0180722891566264	1.0000	KIRP	1
AC005481.5	49	166	Two-sample Kolmogorov-Smirnov test	0.201622817801819	0.0923	KIRP	0.5936047870468145
AC005544.1	49	166	Two-sample Kolmogorov-Smirnov test	0.082247356774035	0.9601	KIRP	1
AC005609.1	49	166	Two-sample Kolmogorov-Smirnov test	0.0753626751905582	0.9826	KIRP	1
AC005779.2	49	166	Two-sample Kolmogorov-Smirnov test	0.085197934595525	0.9465	KIRP	1
AC005841.1	49	166	Two-sample Kolmogorov-Smirnov test	0.125768379641013	0.5877	KIRP	0.9995383783783783
AC006116.20	49	166	Two-sample Kolmogorov-Smirnov test	0.108679616424883	0.7629	KIRP	1
AC006126.3	49	166	Two-sample Kolmogorov-Smirnov test	0.136095402016228	0.4851	KIRP	0.956425010799136
AC006132.1	49	166	Two-sample Kolmogorov-Smirnov test	0.192156380624539	0.1223	KIRP	0.6527923798358735
AC006449.1	49	166	Two-sample Kolmogorov-Smirnov test	0.09847553479223	0.8566	KIRP	1
AC006486.1	49	166	Two-sample Kolmogorov-Smirnov test	0.157487091222031	0.3051	KIRP	0.8590830892554339
AC006486.9	49	166	Two-sample Kolmogorov-Smirnov test	0.0602409638554216	0.9992	KIRP	1
AC006538.4	49	166	Two-sample Kolmogorov-Smirnov test	0.13916892058028	0.4562	KIRP	0.9430993901061667
AC006547.14	49	166	Two-sample Kolmogorov-Smirnov test	0.133759527907549	0.5076	KIRP	0.9689142857142857
AC007040.11	49	166	Two-sample Kolmogorov-Smirnov test	0.134374231620359	0.5017	KIRP	0.9674765930599368
AC007382.1	49	166	Two-sample Kolmogorov-Smirnov test	0.122571920334399	0.6206	KIRP	1
AC007390.5	49	166	Two-sample Kolmogorov-Smirnov test	0.14802065404475	0.3785	KIRP	0.9064092044707429
AC007401.2	49	166	Two-sample Kolmogorov-Smirnov test	0.136955987214163	0.4770	KIRP	0.9532672007022934
AC007405.2	49	166	Two-sample Kolmogorov-Smirnov test	0.156872387509221	0.3096	KIRP	0.8616221240286454
AC007461.1	49	166	Two-sample Kolmogorov-Smirnov test	0.177772313744775	0.1829	KIRP	0.7400521661852921
AC007557.1	49	166	Two-sample Kolmogorov-Smirnov test	0.0120481927710842	1.0000	KIRP	1
AC007773.3	49	166	Two-sample Kolmogorov-Smirnov test	0.0837226456847798	0.9536	KIRP	1
AC007919.2	49	166	Two-sample Kolmogorov-Smirnov test	0.0688468158347677	0.9939	KIRP	1
AC007952.5	49	166	Two-sample Kolmogorov-Smirnov test	0.239734447996066	0.0258	KIRP	0.37831690821256037
AC007952.6	49	166	Two-sample Kolmogorov-Smirnov test	0.0738873862798132	0.9860	KIRP	1
AC007956.1	49	166	Two-sample Kolmogorov-Smirnov test	0.0608556675682322	0.9990	KIRP	1
AC008132.13	49	166	Two-sample Kolmogorov-Smirnov test	0.0614703712810426	0.9988	KIRP	1
AC008443.1	49	166	Two-sample Kolmogorov-Smirnov test	0.102655520039341	0.8202	KIRP	1
AC008948.1	49	166	Two-sample Kolmogorov-Smirnov test	0.115072535038112	0.6982	KIRP	1
AC008964.1	49	166	Two-sample Kolmogorov-Smirnov test	0.247356774034915	0.0195	KIRP	0.33693927893738135
AC009060.1	49	166	Two-sample Kolmogorov-Smirnov test	0.0780673715269239	0.9752	KIRP	1
AC009065.1	49	166	Two-sample Kolmogorov-Smirnov test	0.151831817064175	0.3477	KIRP	0.8864427813459929
AC009403.2	49	166	Two-sample Kolmogorov-Smirnov test	0.0754856159331202	0.9823	KIRP	1
AC010327.2	49	166	Two-sample Kolmogorov-Smirnov test	0.0947873125153676	0.8859	KIRP	1
AC010336.1	49	166	Two-sample Kolmogorov-Smirnov test	0.139291861322842	0.4551	KIRP	0.9414222171740118
AC010441.1	49	166	Two-sample Kolmogorov-Smirnov test	0.158347676419966	0.2990	KIRP	0.8545806654111738
AC010536.1	49	166	Two-sample Kolmogorov-Smirnov test	0.123678387017458	0.6091	KIRP	1
AC010547.9	49	166	Two-sample Kolmogorov-Smirnov test	0.0956478977133023	0.8794	KIRP	1
AC010642.1	49	166	Two-sample Kolmogorov-Smirnov test	0.0970002458814852	0.8687	KIRP	1
AC010646.3	49	166	Two-sample Kolmogorov-Smirnov test	0.0361445783132529	1.0000	KIRP	1
AC011239.1	49	166	Two-sample Kolmogorov-Smirnov test	0.0521268748463242	1.0000	KIRP	1
AC011298.1	49	166	Two-sample Kolmogorov-Smirnov test	0.0371281042537498	1.0000	KIRP	1
AC011484.1	49	166	Two-sample Kolmogorov-Smirnov test	0.0477010081140889	1.0000	KIRP	1
AC011530.4	49	166	Two-sample Kolmogorov-Smirnov test	0.127735431522006	0.5676	KIRP	0.9897599159342758
AC011551.3	49	166	Two-sample Kolmogorov-Smirnov test	0.138923039095156	0.4585	KIRP	0.9430993901061667
AC011897.1	49	166	Two-sample Kolmogorov-Smirnov test	0.157487091222031	0.3051	KIRP	0.8590830892554339
AC011997.1	49	166	Two-sample Kolmogorov-Smirnov test	0.115687238750922	0.6919	KIRP	1
AC012215.1	49	166	Two-sample Kolmogorov-Smirnov test	0.118268994344726	0.6652	KIRP	1
AC012414.1	49	166	Two-sample Kolmogorov-Smirnov test	0.0441357265797887	1.0000	KIRP	1
AC013449.1	49	166	Two-sample Kolmogorov-Smirnov test	0.208630440127858	0.0742	KIRP	0.5602530679933665
AC015688.3	49	166	Two-sample Kolmogorov-Smirnov test	0.114703712810425	0.7020	KIRP	1
AC015987.2	49	166	Two-sample Kolmogorov-Smirnov test	0.0998278829604131	0.8452	KIRP	1
AC016251.1	49	166	Two-sample Kolmogorov-Smirnov test	0.0575362675190559	0.9996	KIRP	1
AC016559.1	49	166	Two-sample Kolmogorov-Smirnov test	0.0240963855421685	1.0000	KIRP	1
AC016586.1	49	166	Two-sample Kolmogorov-Smirnov test	0.161175313498894	0.2794	KIRP	0.8390336073659981
AC016722.1	49	166	Two-sample Kolmogorov-Smirnov test	0.1073272682567	0.7761	KIRP	1
AC016722.2	49	166	Two-sample Kolmogorov-Smirnov test	0.159454143103024	0.2912	KIRP	0.8477196930946292
AC016745.1	49	166	Two-sample Kolmogorov-Smirnov test	0.0994590607327267	0.8483	KIRP	1
AC016757.3	49	166	Two-sample Kolmogorov-Smirnov test	0.08962380132776	0.9215	KIRP	1
AC016885.1	49	166	Two-sample Kolmogorov-Smirnov test	0.0408163265306124	1.0000	KIRP	1
AC017028.1	49	166	Two-sample Kolmogorov-Smirnov test	0.0240963855421685	1.0000	KIRP	1
AC017081.1	49	166	Two-sample Kolmogorov-Smirnov test	0.0579050897467419	0.9996	KIRP	1
AC017104.2	49	166	Two-sample Kolmogorov-Smirnov test	0.0464716006884683	1.0000	KIRP	1
AC018445.1	49	166	Two-sample Kolmogorov-Smirnov test	0.0240963855421685	1.0000	KIRP	1
AC018755.1	49	166	Two-sample Kolmogorov-Smirnov test	0.207646914187362	0.0766	KIRP	0.5666284321689683
AC018816.3	49	166	Two-sample Kolmogorov-Smirnov test	0.112244897959184	0.7272	KIRP	1
AC018867.2	49	166	Two-sample Kolmogorov-Smirnov test	0.0277846078190311	1.0000	KIRP	1
AC019171.1	49	166	Two-sample Kolmogorov-Smirnov test	0.160683550528645	0.2827	KIRP	0.8418136690647482
AC019294.1	49	166	Two-sample Kolmogorov-Smirnov test	0.184902876813376	0.1504	KIRP	0.7021493975903614
AC020907.1	49	166	Two-sample Kolmogorov-Smirnov test	0.0971231866240471	0.8677	KIRP	1
AC020922.1	49	166	Two-sample Kolmogorov-Smirnov test	0.0957708384558642	0.8784	KIRP	1
AC021218.2	49	166	Two-sample Kolmogorov-Smirnov test	0.177403491517089	0.1847	KIRP	0.7422957246217935
AC021860.1	49	166	Two-sample Kolmogorov-Smirnov test	0.12736660929432	0.5714	KIRP	0.9919299208845678
AC022400.2	49	166	Two-sample Kolmogorov-Smirnov test	0.232972707155151	0.0329	KIRP	0.4181261688764829
AC022431.2	49	166	Two-sample Kolmogorov-Smirnov test	0.144086550282764	0.4120	KIRP	0.9250433050534859
AC022498.1	49	166	Two-sample Kolmogorov-Smirnov test	0.0963855421686746	0.8736	KIRP	1
AC022532.1	49	166	Two-sample Kolmogorov-Smirnov test	0.175928202606344	0.1921	KIRP	0.7502035912783241
AC023590.1	49	166	Two-sample Kolmogorov-Smirnov test	0.21637570690927	0.0579	KIRP	0.5166461538461539
AC024257.1	49	166	Two-sample Kolmogorov-Smirnov test	0.172485861814605	0.2103	KIRP	0.7734215670436186
AC024580.1	49	166	Two-sample Kolmogorov-Smirnov test	0.150479468895992	0.3584	KIRP	0.8929594542974079
AC024592.12	49	166	Two-sample Kolmogorov-Smirnov test	0.0929432013769364	0.8994	KIRP	1
AC024940.1	49	166	Two-sample Kolmogorov-Smirnov test	0.101303171871158	0.8323	KIRP	1
AC025262.1	49	166	Two-sample Kolmogorov-Smirnov test	0.0402016228178017	1.0000	KIRP	1
AC025263.3	49	166	Two-sample Kolmogorov-Smirnov test	0.0970002458814852	0.8687	KIRP	1
AC026202.1	49	166	Two-sample Kolmogorov-Smirnov test	0.0863044012785838	0.9407	KIRP	1
AC026703.1	49	166	Two-sample Kolmogorov-Smirnov test	0.130440127858372	0.5404	KIRP	0.9811617626579131
AC026740.1	49	166	Two-sample Kolmogorov-Smirnov test	0.0773297270715514	0.9774	KIRP	1
AC027228.1	49	166	Two-sample Kolmogorov-Smirnov test	0.151831817064175	0.3477	KIRP	0.8864427813459929
AC027307.3	49	166	Two-sample Kolmogorov-Smirnov test	0.183181706417507	0.1578	KIRP	0.7095934814814815
AC027763.2	49	166	Two-sample Kolmogorov-Smirnov test	0.0978608310794198	0.8617	KIRP	1
AC037459.4	49	166	Two-sample Kolmogorov-Smirnov test	0.143717728055078	0.4152	KIRP	0.9270102243471864
AC040160.1	49	166	Two-sample Kolmogorov-Smirnov test	0.0661421194984019	0.9964	KIRP	1
AC040977.1	49	166	Two-sample Kolmogorov-Smirnov test	0.0736415047946888	0.9865	KIRP	1
AC061992.1	49	166	Two-sample Kolmogorov-Smirnov test	0.106958446029014	0.7797	KIRP	1
AC062017.1	49	166	Two-sample Kolmogorov-Smirnov test	0.23407917383821	0.0317	KIRP	0.4156374370050396
AC068533.7	49	166	Two-sample Kolmogorov-Smirnov test	0.119498401770347	0.6524	KIRP	1
AC068620.1	49	166	Two-sample Kolmogorov-Smirnov test	0.208630440127858	0.0742	KIRP	0.5602530679933665
AC068987.1	49	166	Two-sample Kolmogorov-Smirnov test	0.13031718711581	0.5416	KIRP	0.9811617626579131
AC069368.3	49	166	Two-sample Kolmogorov-Smirnov test	0.149004179985247	0.3704	KIRP	0.900270225543841
AC069547.1	49	166	Two-sample Kolmogorov-Smirnov test	0.256823211212196	0.0136	KIRP	0.28633895953757227
AC073333.1	49	166	Two-sample Kolmogorov-Smirnov test	0.0120481927710842	1.0000	KIRP	1
AC073343.1	49	166	Two-sample Kolmogorov-Smirnov test	0.0901155642980084	0.9184	KIRP	1
AC074091.13	49	166	Two-sample Kolmogorov-Smirnov test	0.181091713793951	0.1672	KIRP	0.7232889311163895
AC079210.1	49	166	Two-sample Kolmogorov-Smirnov test	0.125891320383575	0.5864	KIRP	0.9989259002899636
AC079354.1	49	166	Two-sample Kolmogorov-Smirnov test	0.124661912957954	0.5990	KIRP	1
AC079354.2	49	166	Two-sample Kolmogorov-Smirnov test	0.0481927710843372	1.0000	KIRP	1
AC087477.1	49	166	Two-sample Kolmogorov-Smirnov test	0.180108187853455	0.1717	KIRP	0.7277171049569466
AC090186.1	49	166	Two-sample Kolmogorov-Smirnov test	0.187115810179493	0.1414	KIRP	0.6861648814281908
AC090616.2	49	166	Two-sample Kolmogorov-Smirnov test	0.109294320137694	0.7568	KIRP	1
AC091801.1	49	166	Two-sample Kolmogorov-Smirnov test	0.100442586673223	0.8399	KIRP	1
AC092291.2	49	166	Two-sample Kolmogorov-Smirnov test	0.0204081632653063	1.0000	KIRP	1
AC092811.1	49	166	Two-sample Kolmogorov-Smirnov test	0.154413572657979	0.3278	KIRP	0.8738134660421545
AC092964.2	49	166	Two-sample Kolmogorov-Smirnov test	0.0427833784116057	1.0000	KIRP	1
AC093157.1	49	166	Two-sample Kolmogorov-Smirnov test	0.114826653552987	0.7008	KIRP	1
AC093323.1	49	166	Two-sample Kolmogorov-Smirnov test	0.041799852471109	1.0000	KIRP	1
AC093677.1	49	166	Two-sample Kolmogorov-Smirnov test	0.14445537251045	0.4088	KIRP	0.9229875834776156
AC096677.1	49	166	Two-sample Kolmogorov-Smirnov test	0.188836980575363	0.1346	KIRP	0.6752989531680441
AC103801.2	49	166	Two-sample Kolmogorov-Smirnov test	0.147283009589378	0.3846	KIRP	0.9090636210253082
AC104057.1	49	166	Two-sample Kolmogorov-Smirnov test	0.0931890828620604	0.8977	KIRP	1
AC104532.2	49	166	Two-sample Kolmogorov-Smirnov test	0.190189328743546	0.1295	KIRP	0.6643532394366197
AC104534.3	49	166	Two-sample Kolmogorov-Smirnov test	0.053602163757069	0.9999	KIRP	1
AC104667.3	49	166	Two-sample Kolmogorov-Smirnov test	0.205679862306368	0.0814	KIRP	0.5767485869144405
AC104809.3	49	166	Two-sample Kolmogorov-Smirnov test	0.112490779444308	0.7247	KIRP	1
AC105020.1	49	166	Two-sample Kolmogorov-Smirnov test	0.122203098106713	0.6244	KIRP	1
AC106873.4	49	166	Two-sample Kolmogorov-Smirnov test	0.100688468158348	0.8377	KIRP	1
AC106876.2	49	166	Two-sample Kolmogorov-Smirnov test	0.086550282763708	0.9394	KIRP	1
AC107021.1	49	166	Two-sample Kolmogorov-Smirnov test	0.116670764691419	0.6817	KIRP	1
AC109829.1	49	166	Two-sample Kolmogorov-Smirnov test	0.106220801573641	0.7868	KIRP	1
AC110615.1	49	166	Two-sample Kolmogorov-Smirnov test	0.0575362675190559	0.9996	KIRP	1
AC110619.2	49	166	Two-sample Kolmogorov-Smirnov test	0.168920580280305	0.2305	KIRP	0.7959573534971645
AC110771.1	49	166	Two-sample Kolmogorov-Smirnov test	0.184165232358003	0.1536	KIRP	0.7046254911838791
AC112715.2	49	166	Two-sample Kolmogorov-Smirnov test	0.0361445783132529	1.0000	KIRP	1
AC114494.1	49	166	Two-sample Kolmogorov-Smirnov test	0.142365379886895	0.4272	KIRP	0.9316448808525926
AC114546.1	49	166	Two-sample Kolmogorov-Smirnov test	0.132407179739366	0.5209	KIRP	0.9746294792947929
AC115618.1	49	166	Two-sample Kolmogorov-Smirnov test	0.175190558150971	0.1959	KIRP	0.7549155311045281
