Gene.Name	N	Method	Statistic.D	pvalue	Race	Condition	padj
AC003005.4	68	Hartigans' dip test for unimodality / multimodality	0.0583849278949081	0.0767	white	Uterus	0.8149710618436405
AC003006.7	68	Hartigans' dip test for unimodality / multimodality	0.0955882352941176	0.0000	white	Uterus	0
AC003101.1	68	Hartigans' dip test for unimodality / multimodality	0.0352372068923522	0.8110	white	Uterus	1
AC003102.1	68	Hartigans' dip test for unimodality / multimodality	0.0528086916199478	0.1645	white	Uterus	1
AC004017.1	68	Hartigans' dip test for unimodality / multimodality	0.09789005553225	0.0000	white	Uterus	0
AC004076.7	68	Hartigans' dip test for unimodality / multimodality	0.0286658736927913	0.9774	white	Uterus	1
AC004076.9	68	Hartigans' dip test for unimodality / multimodality	0.0955882352941176	0.0000	white	Uterus	0
AC004381.6	68	Hartigans' dip test for unimodality / multimodality	0.0298077473908802	0.9610	white	Uterus	1
AC004466.1	68	Hartigans' dip test for unimodality / multimodality	0.0465714577230023	0.3320	white	Uterus	1
AC005003.1	68	Hartigans' dip test for unimodality / multimodality	0.0625351044400786	0.0411	white	Uterus	0.5119789329685361
AC005082.1	68	Hartigans' dip test for unimodality / multimodality	0.00735294117647059	1.0000	white	Uterus	1
AC005481.5	68	Hartigans' dip test for unimodality / multimodality	0.0382791773390616	0.6823	white	Uterus	1
AC005544.1	68	Hartigans' dip test for unimodality / multimodality	0.0182431126292587	1.0000	white	Uterus	1
AC005609.1	68	Hartigans' dip test for unimodality / multimodality	0.0390544088910624	0.6468	white	Uterus	1
AC005779.2	68	Hartigans' dip test for unimodality / multimodality	0.122538931699866	0.0000	white	Uterus	0
AC005841.1	68	Hartigans' dip test for unimodality / multimodality	0.0291724981102705	0.9701	white	Uterus	1
AC006116.20	68	Hartigans' dip test for unimodality / multimodality	0.0733652492056451	0.0057	white	Uterus	0.09674594594594595
AC006126.3	68	Hartigans' dip test for unimodality / multimodality	0.113973262211026	0.0000	white	Uterus	0
AC006132.1	68	Hartigans' dip test for unimodality / multimodality	0.0447082746487767	0.3993	white	Uterus	1
AC006449.1	68	Hartigans' dip test for unimodality / multimodality	0.0394169869089267	0.6302	white	Uterus	1
AC006486.1	68	Hartigans' dip test for unimodality / multimodality	0.0399991483766847	0.6036	white	Uterus	1
AC006486.9	68	Hartigans' dip test for unimodality / multimodality	0.0123658422390912	1.0000	white	Uterus	1
AC006538.4	68	Hartigans' dip test for unimodality / multimodality	0.0454512737379452	0.3725	white	Uterus	1
AC006547.14	68	Hartigans' dip test for unimodality / multimodality	0.0344405686305108	0.8385	white	Uterus	1
AC007040.11	68	Hartigans' dip test for unimodality / multimodality	0.0542550151551581	0.1371	white	Uterus	1
AC007382.1	68	Hartigans' dip test for unimodality / multimodality	0.147058823529412	0.0000	white	Uterus	0
AC007390.5	68	Hartigans' dip test for unimodality / multimodality	0.0373791288673967	0.7220	white	Uterus	1
AC007401.2	68	Hartigans' dip test for unimodality / multimodality	0.124592147280357	0.0000	white	Uterus	0
AC007405.2	68	Hartigans' dip test for unimodality / multimodality	0.0380525490938993	0.6927	white	Uterus	1
AC007461.1	68	Hartigans' dip test for unimodality / multimodality	0.0416341667208059	0.5297	white	Uterus	1
AC007557.1	68	Hartigans' dip test for unimodality / multimodality	0.0485830747469119	0.2676	white	Uterus	1
AC007773.3	68	Hartigans' dip test for unimodality / multimodality	0.0316692700533281	0.9238	white	Uterus	1
AC007919.2	68	Hartigans' dip test for unimodality / multimodality	0.0136133685472151	1.0000	white	Uterus	1
AC007952.5	68	Hartigans' dip test for unimodality / multimodality	0.04890021583046	0.2585	white	Uterus	1
AC007952.6	68	Hartigans' dip test for unimodality / multimodality	0.0514833478273007	0.1896	white	Uterus	1
AC007956.1	68	Hartigans' dip test for unimodality / multimodality	0.0952576835569275	0.0000	white	Uterus	0
AC008132.13	68	Hartigans' dip test for unimodality / multimodality	0.0605069747738603	0.0541	white	Uterus	0.6381277202072538
AC008443.1	68	Hartigans' dip test for unimodality / multimodality	0.0379500111252183	0.6974	white	Uterus	1
AC008948.1	68	Hartigans' dip test for unimodality / multimodality	0.0904317366080661	1e-04	white	Uterus	0.0027889739663093417
AC008964.1	68	Hartigans' dip test for unimodality / multimodality	0.0390757769188676	0.6459	white	Uterus	1
AC009060.1	68	Hartigans' dip test for unimodality / multimodality	0.100664276956054	0.0000	white	Uterus	0
AC009065.1	68	Hartigans' dip test for unimodality / multimodality	0.00735294117647059	1.0000	white	Uterus	1
AC009403.2	68	Hartigans' dip test for unimodality / multimodality	0.0410503991336445	0.5560	white	Uterus	1
AC010327.2	68	Hartigans' dip test for unimodality / multimodality	0.0299300142851131	0.9593	white	Uterus	1
AC010336.1	68	Hartigans' dip test for unimodality / multimodality	0.126252907681756	0.0000	white	Uterus	0
AC010441.1	68	Hartigans' dip test for unimodality / multimodality	0.0424826006963918	0.4920	white	Uterus	1
AC010536.1	68	Hartigans' dip test for unimodality / multimodality	0.0291241870160512	0.9708	white	Uterus	1
AC010547.9	68	Hartigans' dip test for unimodality / multimodality	0.0408482904032157	0.5652	white	Uterus	1
AC010642.1	68	Hartigans' dip test for unimodality / multimodality	0.0332435137430841	0.8800	white	Uterus	1
AC010646.3	68	Hartigans' dip test for unimodality / multimodality	0.00735294117647059	1.0000	white	Uterus	1
AC011239.1	68	Hartigans' dip test for unimodality / multimodality	0.0625082735847446	0.0413	white	Uterus	0.5137674863387979
AC011298.1	68	Hartigans' dip test for unimodality / multimodality	0.00735294117647059	1.0000	white	Uterus	1
AC011484.1	68	Hartigans' dip test for unimodality / multimodality	0.0897943736306769	1e-04	white	Uterus	0.0027889739663093417
AC011530.4	68	Hartigans' dip test for unimodality / multimodality	0.0370048698523311	0.7380	white	Uterus	1
AC011551.3	68	Hartigans' dip test for unimodality / multimodality	0.103828513235431	0.0000	white	Uterus	0
AC011897.1	68	Hartigans' dip test for unimodality / multimodality	0.0330473150812599	0.8868	white	Uterus	1
AC011997.1	68	Hartigans' dip test for unimodality / multimodality	0.016056725241631	1.0000	white	Uterus	1
AC012215.1	68	Hartigans' dip test for unimodality / multimodality	0.124049895097196	0.0000	white	Uterus	0
AC012414.1	68	Hartigans' dip test for unimodality / multimodality	0.0479986045753729	0.2845	white	Uterus	1
AC013449.1	68	Hartigans' dip test for unimodality / multimodality	0.147887627437403	0.0000	white	Uterus	0
AC015688.3	68	Hartigans' dip test for unimodality / multimodality	0.0520785363658555	0.1783	white	Uterus	1
AC015987.2	68	Hartigans' dip test for unimodality / multimodality	0.031174361860164	0.9357	white	Uterus	1
AC016251.1	68	Hartigans' dip test for unimodality / multimodality	0.0940595719833068	0.0000	white	Uterus	0
AC016559.1	68	Hartigans' dip test for unimodality / multimodality	0.0120771118258639	1.0000	white	Uterus	1
AC016586.1	68	Hartigans' dip test for unimodality / multimodality	0.0588235294117647	0.0721	white	Uterus	0.7769734911242603
AC016722.1	68	Hartigans' dip test for unimodality / multimodality	0.0367647058823529	0.7482	white	Uterus	1
AC016722.2	68	Hartigans' dip test for unimodality / multimodality	0.0297983509512994	0.9611	white	Uterus	1
AC016745.1	68	Hartigans' dip test for unimodality / multimodality	0.0883155914257923	2e-04	white	Uterus	0.005024000000000001
AC016757.3	68	Hartigans' dip test for unimodality / multimodality	0.0367343672321093	0.7495	white	Uterus	1
AC016885.1	68	Hartigans' dip test for unimodality / multimodality	0.0373585881809791	0.7229	white	Uterus	1
AC017028.1	68	Hartigans' dip test for unimodality / multimodality	0.0329412512752061	0.8905	white	Uterus	1
AC017081.1	68	Hartigans' dip test for unimodality / multimodality	0.0389189007413095	0.6530	white	Uterus	1
AC017104.2	68	Hartigans' dip test for unimodality / multimodality	0.0249395523890935	0.9928	white	Uterus	1
AC018445.1	68	Hartigans' dip test for unimodality / multimodality	0.0418951115270017	0.5179	white	Uterus	1
AC018755.1	68	Hartigans' dip test for unimodality / multimodality	0.0380959715335065	0.6907	white	Uterus	1
AC018816.3	68	Hartigans' dip test for unimodality / multimodality	0.0514705882352941	0.1899	white	Uterus	1
AC018867.2	68	Hartigans' dip test for unimodality / multimodality	0.098289088352148	0.0000	white	Uterus	0
AC019171.1	68	Hartigans' dip test for unimodality / multimodality	0.0319888856789292	0.9162	white	Uterus	1
AC019294.1	68	Hartigans' dip test for unimodality / multimodality	0.0299655633385049	0.9587	white	Uterus	1
AC020907.1	68	Hartigans' dip test for unimodality / multimodality	0.0620113192582891	0.0439	white	Uterus	0.5405725490196079
AC020922.1	68	Hartigans' dip test for unimodality / multimodality	0.0390169612780054	0.6486	white	Uterus	1
AC021218.2	68	Hartigans' dip test for unimodality / multimodality	0.0385207538327586	0.6713	white	Uterus	1
AC021860.1	68	Hartigans' dip test for unimodality / multimodality	0.0372858508196665	0.7260	white	Uterus	1
AC022400.2	68	Hartigans' dip test for unimodality / multimodality	0.163035724721676	0.0000	white	Uterus	0
AC022431.2	68	Hartigans' dip test for unimodality / multimodality	0.0861766584072469	4e-04	white	Uterus	0.009535078534031413
AC022498.1	68	Hartigans' dip test for unimodality / multimodality	0.0514705882352941	0.1899	white	Uterus	1
AC022532.1	68	Hartigans' dip test for unimodality / multimodality	0.0228691441597565	0.9954	white	Uterus	1
AC023590.1	68	Hartigans' dip test for unimodality / multimodality	0.0788599710999097	0.0018	white	Uterus	0.035709803921568625
AC024257.1	68	Hartigans' dip test for unimodality / multimodality	0.057445584773597	0.0868	white	Uterus	0.8890897637795275
AC024580.1	68	Hartigans' dip test for unimodality / multimodality	0.0387499527024937	0.6608	white	Uterus	1
AC024592.12	68	Hartigans' dip test for unimodality / multimodality	0.0376572416564591	0.7101	white	Uterus	1
AC024940.1	68	Hartigans' dip test for unimodality / multimodality	0.0294117647058824	0.9667	white	Uterus	1
AC025262.1	68	Hartigans' dip test for unimodality / multimodality	0.0589888999322584	0.0703	white	Uterus	0.7769734911242603
AC025263.3	68	Hartigans' dip test for unimodality / multimodality	0.0143402955866116	1.0000	white	Uterus	1
AC026202.1	68	Hartigans' dip test for unimodality / multimodality	0.0785655204947483	0.0019	white	Uterus	0.03744891774891775
AC026703.1	68	Hartigans' dip test for unimodality / multimodality	0.037877461043932	0.7007	white	Uterus	1
AC026740.1	68	Hartigans' dip test for unimodality / multimodality	0.0265112396087169	0.9909	white	Uterus	1
AC027228.1	68	Hartigans' dip test for unimodality / multimodality	0.0398306375463602	0.6113	white	Uterus	1
AC027307.3	68	Hartigans' dip test for unimodality / multimodality	0.0265574510723581	0.9908	white	Uterus	1
AC027763.2	68	Hartigans' dip test for unimodality / multimodality	0.0373855512223417	0.7217	white	Uterus	1
AC037459.4	68	Hartigans' dip test for unimodality / multimodality	0.0392692591751673	0.6370	white	Uterus	1
AC040160.1	68	Hartigans' dip test for unimodality / multimodality	0.0375605952045366	0.7142	white	Uterus	1
AC040977.1	68	Hartigans' dip test for unimodality / multimodality	0.0778605768532496	0.0023	white	Uterus	0.044513921360255046
AC061992.1	68	Hartigans' dip test for unimodality / multimodality	0.0955882352941176	0.0000	white	Uterus	0
AC062017.1	68	Hartigans' dip test for unimodality / multimodality	0.0249960068554151	0.9928	white	Uterus	1
AC068533.7	68	Hartigans' dip test for unimodality / multimodality	0.0441176470588235	0.4238	white	Uterus	1
AC068620.1	68	Hartigans' dip test for unimodality / multimodality	0.128591642400102	0.0000	white	Uterus	0
AC068987.1	68	Hartigans' dip test for unimodality / multimodality	0.0395440703045923	0.6244	white	Uterus	1
AC069368.3	68	Hartigans' dip test for unimodality / multimodality	0.0882352941176471	2e-04	white	Uterus	0.005024000000000001
AC069547.1	68	Hartigans' dip test for unimodality / multimodality	0.0328688102240946	0.8930	white	Uterus	1
AC073333.1	68	Hartigans' dip test for unimodality / multimodality	0.0222404035082706	0.9962	white	Uterus	1
AC073343.1	68	Hartigans' dip test for unimodality / multimodality	0.0319398400816305	0.9174	white	Uterus	1
AC074091.13	68	Hartigans' dip test for unimodality / multimodality	0.0286032686301945	0.9783	white	Uterus	1
AC079210.1	68	Hartigans' dip test for unimodality / multimodality	0.0416105345882442	0.5307	white	Uterus	1
AC079354.1	68	Hartigans' dip test for unimodality / multimodality	0.161764705882353	0.0000	white	Uterus	0
AC079354.2	68	Hartigans' dip test for unimodality / multimodality	0.0142651472472537	1.0000	white	Uterus	1
AC087477.1	68	Hartigans' dip test for unimodality / multimodality	0.116432247813357	0.0000	white	Uterus	0
AC090186.1	68	Hartigans' dip test for unimodality / multimodality	0.036140348286113	0.7749	white	Uterus	1
AC090616.2	68	Hartigans' dip test for unimodality / multimodality	0.0735294117647059	0.0055	white	Uterus	0.09370065481758652
AC091801.1	68	Hartigans' dip test for unimodality / multimodality	0.131434925467137	0.0000	white	Uterus	0
AC092291.2	68	Hartigans' dip test for unimodality / multimodality	0.00735294117647059	1.0000	white	Uterus	1
AC092811.1	68	Hartigans' dip test for unimodality / multimodality	0.0371334375468351	0.7325	white	Uterus	1
AC092964.2	68	Hartigans' dip test for unimodality / multimodality	0.0948470606670345	0.0000	white	Uterus	0
AC093157.1	68	Hartigans' dip test for unimodality / multimodality	0.0395326987331881	0.6249	white	Uterus	1
AC093323.1	68	Hartigans' dip test for unimodality / multimodality	0.0109316360522775	1.0000	white	Uterus	1
AC093677.1	68	Hartigans' dip test for unimodality / multimodality	0.121091115183993	0.0000	white	Uterus	0
AC096677.1	68	Hartigans' dip test for unimodality / multimodality	0.036738932934589	0.7493	white	Uterus	1
AC103801.2	68	Hartigans' dip test for unimodality / multimodality	0.0304228623499231	0.9522	white	Uterus	1
AC104057.1	68	Hartigans' dip test for unimodality / multimodality	0.0661764705882353	0.0215	white	Uterus	0.29462603461249054
AC104532.2	68	Hartigans' dip test for unimodality / multimodality	0.134667443706302	0.0000	white	Uterus	0
AC104534.3	68	Hartigans' dip test for unimodality / multimodality	0.0821985186379983	9e-04	white	Uterus	0.019891747572815532
AC104667.3	68	Hartigans' dip test for unimodality / multimodality	0.0735294117647059	0.0055	white	Uterus	0.09370065481758652
AC104809.3	68	Hartigans' dip test for unimodality / multimodality	0.0465180211125332	0.3339	white	Uterus	1
AC105020.1	68	Hartigans' dip test for unimodality / multimodality	0.0380867168366247	0.6912	white	Uterus	1
AC106873.4	68	Hartigans' dip test for unimodality / multimodality	0.0139992018208323	1.0000	white	Uterus	1
AC106876.2	68	Hartigans' dip test for unimodality / multimodality	0.029471233639115	0.9658	white	Uterus	1
AC107021.1	68	Hartigans' dip test for unimodality / multimodality	0.0441176470588235	0.4238	white	Uterus	1
AC109829.1	68	Hartigans' dip test for unimodality / multimodality	0.0661764705882353	0.0215	white	Uterus	0.29462603461249054
AC110615.1	68	Hartigans' dip test for unimodality / multimodality	0.0178547430310053	1.0000	white	Uterus	1
AC110619.2	68	Hartigans' dip test for unimodality / multimodality	0.0514705882352941	0.1899	white	Uterus	1
AC110771.1	68	Hartigans' dip test for unimodality / multimodality	0.0356010162473274	0.7980	white	Uterus	1
AC112715.2	68	Hartigans' dip test for unimodality / multimodality	0.0661764705882353	0.0215	white	Uterus	0.29462603461249054
AC114494.1	68	Hartigans' dip test for unimodality / multimodality	0.0395848473729799	0.6225	white	Uterus	1
AC114546.1	68	Hartigans' dip test for unimodality / multimodality	0.0314579660258873	0.9289	white	Uterus	1
AC115618.1	68	Hartigans' dip test for unimodality / multimodality	0.0316114523436347	0.9252	white	Uterus	1
AC116407.2	68	Hartigans' dip test for unimodality / multimodality	0.0532419330537365	0.1563	white	Uterus	1
AC117395.1	68	Hartigans' dip test for unimodality / multimodality	0.0448226097143716	0.3952	white	Uterus	1
AC117834.1	68	Hartigans' dip test for unimodality / multimodality	0.0471182360756033	0.3123	white	Uterus	1
AC119673.1	68	Hartigans' dip test for unimodality / multimodality	0.0339242641857032	0.8564	white	Uterus	1
AC120194.1	68	Hartigans' dip test for unimodality / multimodality	0.0276098752822809	0.9869	white	Uterus	1
AC124890.1	68	Hartigans' dip test for unimodality / multimodality	0.0504880686741358	0.2129	white	Uterus	1
AC126614.1	68	Hartigans' dip test for unimodality / multimodality	0.069931827507023	0.0110	white	Uterus	0.1700611205432937
AC127496.1	68	Hartigans' dip test for unimodality / multimodality	0.032029278847519	0.9152	white	Uterus	1
AC129492.6	68	Hartigans' dip test for unimodality / multimodality	0.0434623964975579	0.4511	white	Uterus	1
AC131097.4	68	Hartigans' dip test for unimodality / multimodality	0.0367647058823529	0.7482	white	Uterus	1
