Name	Mean(log(Black))	Mean(log(White))	logFC	M-W U test pval	Adj pval
WBSCR17	8.694287952843194	4.909117154540984	3.78517079830221	0.00319456663714357	0.09085016320316867
STEAP2	12.58999983122527	8.808937423736925	3.7810624074883457	0.013704298139203264	0.11278024297838674
EPCAM	12.374285709791065	8.595306856488438	3.778978853302627	0.024020438820198997	0.13232311911478045
UPK3A	10.067142588732391	6.301958537185721	3.7651840515466706	0.007090713633700063	0.09558554899847932
ALOX15B	10.234293380718936	6.482736141411577	3.7515572393073597	0.018126195628045627	0.12074406539062434
ATP2C2	8.961417758018927	5.215366540316451	3.746051217702476	0.0225692094513672	0.12921422273759808
SMIM22	11.12141785965554	7.381509840737057	3.7399080189184835	0.013457539556434917	0.11227151186522799
CCDC64B	8.8542863303132	5.132214471289715	3.722071859023484	0.005027205802901058	0.09342683061217828
FAM189A2	10.052857241025901	6.35161226565693	3.7012449753689713	0.002370338227964286	0.08963022275609975
HOXA11	8.014294982127845	4.313398698927343	3.7008962832005023	0.028084752044319483	0.14067093075664092
KLK15	7.1014506891799	3.412275186321868	3.6891755028580318	0.010392800727622498	0.10521049852777149
TFAP2C	8.00999785195893	4.323986942107199	3.6860109098517313	0.048025715939012725	0.1763751439163742
GALNT7	11.372858170041694	7.6913125045527355	3.681545665488958	0.006261870166893835	0.0951859068961367
SEMA3C	9.785712254176644	6.114017995510189	3.671694258666455	0.00871131736930153	0.10169904610879452
KIF5C	9.754287274148087	6.10506391000067	3.649223364147417	0.05367544039232164	0.18570234050626172
HOXA9	8.85571845120398	5.208735096380935	3.6469833548230453	0.030663388889807797	0.14493683842750574
PEBP4	9.244287897436907	5.600880095223866	3.6434078022130407	0.012818609609500209	0.11105427648674104
DNASE2B	8.49285858496795	4.855527232116867	3.6373313528510822	0.005164124567853423	0.09342683061217828
RBBP8NL	6.978553631146758	3.3518932310219167	3.626660400124841	0.0013853869186685186	0.08963022275609975
SIM2	9.728572431762574	6.107225286044016	3.621347145718558	0.007713251801348298	0.09775486555751928
PRR16	10.090004454261946	6.470803270033567	3.6192011842283787	4.784943971466449E-4	0.08963022275609975
RLN1	7.440767444129684	3.826642626084968	3.6141248180447163	0.033442762715097496	0.15008861374257162
ALDH3B2	8.0556917045736	4.463575088310495	3.5921166162631053	0.0293497142850484	0.14307200122036975
EYA2	9.424282839040757	5.833453499188718	3.5908293398520383	0.005861626166764333	0.09405456894194893
KLK12	6.760074294954914	3.1693454695682584	3.590728825386656	0.015089011699593535	0.11512403899162021
UNC80	6.052822279006039	2.468114684215148	3.5847075947908906	0.0011729704515858197	0.08963022275609975
SPOCK3	8.2557175086023	4.673161932324551	3.5825555762777492	0.048765404780352406	0.17755208953614116
OR51E1	9.119998621286234	5.554312133063764	3.56568648822247	0.008822817967854446	0.10195505128842967
HOXC6	7.877147512872999	4.329339842403292	3.547807670469707	0.005632696025267503	0.09342683061217828
WNT7B	7.791433649279992	4.249963181354575	3.541470467925417	0.0066429469816429165	0.09558554899847932
AC110619.2	6.761426646231576	3.221021030475295	3.540405615756281	0.0026771408034612643	0.08963022275609975
STX19	7.879993617491856	4.3419237959150525	3.538069821576803	0.02335105010204319	0.13097299798534356
SLC35F2	9.957139706283757	6.432137854311072	3.525001851972685	0.002111336271815145	0.08963022275609975
EGF	7.635717265976356	4.113152113496879	3.522565152479477	6.863890602378797E-4	0.08963022275609975
AK5	7.934317866971915	4.414493279174643	3.519824587797272	0.00396211397117352	0.09085016320316867
SULT2B1	9.255713220387934	5.751077269726049	3.5046359506618847	0.025409274868282927	0.13515003326552824
GALNT3	10.291428575385895	6.786918501665914	3.504510073719981	0.012586021865099939	0.11041263497456652
PODXL2	10.742855212807042	7.246135323810878	3.4967198889961635	0.007230230062777565	0.09645301757916178
OVOL2	8.109997072610813	4.621026495745071	3.488970576865742	0.038216117662219995	0.1584681090310452
CREB3L1	11.744285772036159	8.260747183641977	3.4835385883941825	0.036629252457639705	0.15586260414919026
MS4A8	7.731456808542092	4.253435036763442	3.47802177177865	0.03491146834330028	0.1529854815852225
PRSS8	12.44428590862091	8.970104456671091	3.4741814519498195	0.0055581978230877516	0.09342683061217828
GABRG3	7.098586134028062	3.6313633274550163	3.4672228065730453	0.012896979725975033	0.11105427648674104
PLA2G4F	8.138572299493797	4.67213906563998	3.4664332338538166	0.0985440964195321	0.2528437706385628
BCAS1	9.59713760675895	6.133595678618752	3.4635419281401987	0.006058771585238931	0.09479583170994108
POPDC3	6.779969797112907	3.3164921146776862	3.4634776824352205	0.001449187187134826	0.08963022275609975
IL5RA	6.024419904855748	2.5669336245325645	3.457486280323183	0.002302993461617553	0.08963022275609975
NEFH	9.660001151964561	6.21532905877721	3.444672093187351	0.08519158639591962	0.23479255015776151
LPAR3	8.065687394225188	4.632569821673855	3.4331175725513328	0.05642127978063072	0.1900396425679391
C10orf107	6.9771239863328605	3.5585130247440753	3.418610961588785	0.00235333506842228	0.08963022275609975
COLEC12	9.987144022125017	6.585209394003623	3.401934628121394	0.006513665365237231	0.09558554899847932
CTB-102L5.4	7.050007318526999	3.652067146594145	3.3979401719328544	4.942683931060676E-4	0.08963022275609975
PMEPA1	12.677143324711437	9.28542167127546	3.3917216534359778	0.00982324860199657	0.10389140739811936
ANXA3	11.07428551731835	7.697021908149469	3.377263609168881	0.009165009174681549	0.10286131791156608
WNK2	10.364285603570826	6.988765147568926	3.3755204560019	0.006953619098673758	0.09558554899847932
VSTM2L	10.472859403272924	7.103135301335454	3.3697241019374697	0.006386651257765497	0.09557411068728448
MBOAT2	10.47142768386497	7.105826815017954	3.3656008688470163	0.021810221571257893	0.12804892174588936
GNG4	9.712853040672911	6.356176376973413	3.3566766636994982	0.01640023526375467	0.11712983710725491
KLK10	7.230024258270063	3.879717001742326	3.350307256527737	0.00457345151179267	0.09152933948655835
ARHGEF38	8.548577895215471	5.20154754925179	3.347030345963681	0.013539352629593271	0.11249027832579958
CLDN4	12.517143107444856	9.17369798552367	3.343445121921185	0.010263753714659818	0.10460183696216263
CCDC160	6.461388381880691	3.1183702363204664	3.3430181455602246	0.0043607801426077675	0.09117634305940048
C9orf152	9.960000633910182	6.620841742612754	3.339158891297428	0.014643606471161918	0.1143607894737568
BEND4	7.115761899937856	3.780770275649466	3.33499162428839	0.04976651419125311	0.17929728119705274
PAX9	7.075733412528109	3.741584402561966	3.334149009966143	0.014909437475313148	0.11471511419535406
C6orf132	9.312855294268479	5.979190436965287	3.3336648573031917	0.009049651428052807	0.10275078042873924
LIPH	8.654289044210445	5.3225627362766925	3.331726307933753	7.084519252062993E-4	0.08963022275609975
GATA2	10.821430835248995	7.501378853751581	3.3200519814974134	0.0066865507670477164	0.09558554899847932
SLC7A3	5.8186519351338655	2.500427765912362	3.3182241692215033	0.002754414905971503	0.08963022275609975
SIX1	9.17714327034786	5.86097248253516	3.316170787812701	0.006953619098673758	0.09558554899847932
MAP9	8.280003985348593	4.969464019189031	3.3105399661595616	0.0043607801426077675	0.09117634305940048
KIAA1244	9.511430243993658	6.214541677033983	3.296888566959675	0.03965220965610872	0.16058395424884409
GCNT1	9.654290043088226	6.370424601072235	3.2838654420159905	0.012818609609500209	0.11105427648674104
B4GALNT4	8.834290616675938	5.551814443745912	3.282476172930026	0.006818910113676191	0.09558554899847932
MYH7	3.939850014987807	0.6597963030899918	3.280053711897815	0.0020064054569151057	0.08963022275609975
ADRB1	8.2614329432258	4.98187670439101	3.2795562388347905	0.038216117662219995	0.1584681090310452
MYOC	5.739937852393373	2.4806278934670694	3.2593099589263037	0.0025649391863799	0.08963022275609975
RPS4Y1	13.834285691538842	10.580067112439744	3.2542185790990974	0.011337269243302694	0.10770701484560703
PCDH10	6.450047624130517	3.196483297295632	3.253564326834885	0.020241568640701035	0.12458244274567329
PVRL4	8.328565373533033	5.1079710379581735	3.2205943355748596	0.014039521950621192	0.11374011288465886
PHF21B	6.36002963763076	3.152370087097863	3.2076595505328966	0.02598396564472616	0.13621761149158113
KCNN2	9.391428683130473	6.184242107220117	3.207186575910356	0.010589078815211206	0.10596060625419038
SLC6A14	5.982940496728972	2.7758690191308166	3.2070714775981553	0.006179906494343079	0.09497760090715288
SHISA6	6.935725599849502	3.7459643888056284	3.189761211043874	0.0313389503311029	0.14615748103202203
CECR6	7.747147358843627	4.559669468681946	3.1874778901616807	0.03528713474100664	0.15334032400458433
SYTL1	11.091427948193395	7.906222103717014	3.185205844476381	0.005979207621628291	0.09436163709280279
PTPN13	8.727139277882957	5.547211691235883	3.179927586647074	0.008935591855392166	0.10228472587705979
TFF3	12.381430012471238	9.20157949858405	3.179850513887189	0.007565394295490968	0.09737170382295512
SMPDL3B	9.07428918034563	5.914699674554335	3.1595895057912955	0.006386651257765497	0.09557411068728448
EVPL	8.52713286826324	5.371149197920647	3.155983670342594	0.004272411538930543	0.09117634305940048
MB	10.387143078589206	7.234757872375171	3.152385206214035	0.002111336271815145	0.08963022275609975
FAXC	7.7271481444815695	4.579741173258885	3.1474069712226846	0.09335330962219002	0.24579304248074665
MYL2	4.574585121316278	1.4282141007263518	3.146371020589926	0.04633637174694971	0.17292582013431312
SDK1	8.581429136957137	5.441614615136306	3.1398145218208313	0.003019839045573791	0.08986488349344753
VWA2	6.667093734685386	3.52815081212579	3.138942922559596	0.03220132511482521	0.14734938014854188
CD164L2	6.022907062317487	2.899797476705744	3.123109585611743	0.0035472200633115403	0.09085016320316867
IL20RA	8.065716786083621	4.956802475215012	3.1089143108686095	0.11351726720193733	0.2733901706270408
ST6GALNAC1	8.412847997925535	5.32283174579618	3.090016252129355	0.018020431209273324	0.12065738719973741
MYL1	3.8870287653387234	0.8035993030541585	3.083429462284565	0.06016472463432054	0.19647121481804658
NDNF	6.9085646411341655	3.8256526538219866	3.082911987312179	0.01640023526375467	0.11712983710725491
HOXA10	9.8871499491775	6.807769420930904	3.0793805282465962	0.02886972286952183	0.14240936969115156
RAB6C	6.241435331713198	3.170810568916605	3.0706247627965935	0.002734907666987807	0.08963022275609975
GAL	7.098593760265952	4.028955105946522	3.06963865431943	0.017915207715102244	0.1203954844676908
HS3ST4	5.931511689544913	2.863182954645208	3.0683287348997053	0.005979207621628291	0.09436163709280279
PROM2	9.017135019187322	5.9537628217038705	3.063372197483451	0.12695658831285594	0.2907978098797299
SLC30A4	10.445714059177018	7.387062863893068	3.0586511952839492	0.09293083757567278	0.24510592526113723
PCDHA10	5.032803948823016	1.980096672791152	3.052707276031864	0.0018511470434331434	0.08963022275609975
GREB1	10.790001414860326	7.747376366971673	3.042625047888653	0.002021096639507114	0.08963022275609975
SPINT1	11.780000162024296	8.743680318710839	3.036319843313457	0.012057789903434979	0.10936079169390331
ENPP5	9.187146947641091	6.154199222538973	3.032947725102118	0.035476258086351575	0.15361236620747382
KLK14	5.967118538733007	2.9344316164548236	3.032686922278183	8.687051390727785E-4	0.08963022275609975
RPS6KA6	6.677150631121597	3.654353903733538	3.0227967273880587	0.010457864047318188	0.10534215709610556
FAM84A	9.675709840964375	6.653561537860196	3.0221483031041787	0.02656985973899273	0.13766437711707982
ELOVL7	9.889999578305336	6.875499475474301	3.0145001028310343	0.0039349454148068785	0.09085016320316867
NPY4R	6.752968564530021	3.739784543562254	3.013184020967767	0.021935155716505728	0.12820380484884542
AC117834.1	5.175822976160835	2.1647792258542484	3.0110437503065866	0.004331141521344173	0.09117634305940048
BRINP3	6.749941865539907	3.74120839476077	3.008733470779137	0.020476300303547523	0.12534937180780084
RAB36	7.405697884554931	4.401755960224617	3.003941924330314	9.244033745783309E-4	0.08963022275609975
DIRAS1	7.342859280403621	4.34516571643853	2.9976935639650915	5.806722809034159E-4	0.08963022275609975
PTPRN2	9.888572362572955	6.90190586690581	2.9866664956671443	0.05421549954858895	0.1866841894079981
ARHGAP8	9.167142237741215	6.180854497903915	2.9862877398373007	0.002915107802490269	0.08986488349344753
DPYSL4	7.76284390501573	4.780470555993715	2.982373349022015	0.004072499882486702	0.09085016320316867
PHGR1	7.422831129709325	4.443941747213594	2.9788893824957308	0.025409274868282927	0.13515003326552824
GPR27	7.4585564924162	4.479716101496625	2.978840390919575	0.048025715939012725	0.1763751439163742
CDH3	8.312857610448653	5.335376053461444	2.9774815569872084	0.05642127978063072	0.1900396425679391
SFRP1	8.787129256648976	5.816287560535453	2.9708416961135233	0.08717586446574821	0.23774286367927616
MORN5	5.4614776602181845	2.4917430332451405	2.969734626973044	0.0018647912993169369	0.08963022275609975
TCEAL2	7.09145671433849	4.1244324838719075	2.967024230466582	0.0641118002765797	0.20235773078632052
CLUL1	7.857148664112863	4.890596297134521	2.966552366978342	0.010457864047318188	0.10534215709610556
RAB27B	8.708570489414926	5.746806574541701	2.9617639148732255	0.06349099336223563	0.20134040938760844
FAM83F	7.377165299330295	4.415448073103402	2.9617172262268934	0.03509887250665933	0.15332709668776195
ASB5	5.928579286120877	2.9694082397653045	2.9591710463555727	0.01866321166068141	0.12214382882915299
DLGAP1	6.762865455356901	3.8070077724490043	2.955857682907897	0.009049651428052807	0.10275078042873924
TMPRSS2	13.887142779880145	10.932218676532477	2.9549241033476683	0.016693896576403078	0.11765837633492758
SNAP91	6.275729197893846	3.3222896043027093	2.953439593591137	0.03566624558849618	0.1536314249426898
PRUNE2	9.771429318874624	6.8188056132213255	2.9526237056532985	0.06926077740200876	0.2110385273624533
CHRDL1	8.349999854645352	5.397828043065289	2.9521718115800635	0.09678881555667174	0.2508135897720697
OLFM4	7.6605065387981455	4.714202767496382	2.9463037713017632	0.09293083757567278	0.24510592526113723
STEAP4	11.661428242619335	8.724700075281133	2.9367281673382024	0.015453883428668158	0.11525230344099284
CCDC74B	7.4114150202277065	4.475712300904092	2.935702719323615	0.011128698552458793	0.10729267233318134
MAPK10	9.477146784566557	6.542632508601941	2.9345142759646157	0.0070447481597147865	0.09558554899847932
NSUN7	7.527137886195409	4.595172352818713	2.9319655333766965	0.008492086916028985	0.10042719929527263
PDZRN3	9.512857002000086	6.586237985531723	2.926619016468363	0.08838422627495668	0.23931809826338254
ELF5	6.107152884217795	3.1889052235730646	2.9182476606447305	0.009165009174681549	0.10286131791156608
VIPR1	10.024290697973422	7.1067723338154645	2.9175183641579574	0.005340007845482386	0.09342683061217828
C8orf34	6.0042455429627655	3.0945084547272637	2.909737088235502	0.019551404124191207	0.1235925622734364
MYH11	13.02428511575811	10.12171631368845	2.902568802069659	0.08440817095194819	0.23358784521757794
HIST2H3C	6.1428722454052345	3.2588453942556974	2.884026851149537	4.784943971466449E-4	0.08963022275609975
HIST3H2BB	6.027132270886885	3.1432443902742913	2.883887880612594	0.0057461330655528275	0.09405456894194893
RLN2	6.175703983630571	3.294880552037986	2.880823431592585	0.0118374860420849	0.10893597564348165
CDH26	7.920001928524988	5.04536095606237	2.8746409724626174	0.025409274868282927	0.13515003326552824
RAB3D	10.469998570538214	7.5969278400053115	2.873070730532903	0.0028337214599961635	0.08963022275609975
CTD-3193O13.9	8.465703927866013	5.597957643863847	2.867746284002166	9.683289578035215E-4	0.08963022275609975
NUDT10	6.731389174488037	3.8671009762009505	2.864288198287087	0.06794271285188058	0.20905096916006913
RANBP3L	8.062858292244988	5.209990832673404	2.8528674595715833	0.003285341920735707	0.09085016320316867
KCNQ2	4.937193287441135	2.0847986872195223	2.8523946002216123	0.004420609613525417	0.09131138129907874
CNTNAP2	9.33714090619024	6.4848086084047045	2.8523322977855363	0.0024925450624323497	0.08963022275609975
TWIST1	7.621444440067088	4.7726804921541754	2.8487639479129125	0.014555929317811911	0.1143133181267747
NME5	7.585704054964677	4.7431977625452415	2.8425062924194355	0.0047954741295958	0.09340660411572055
FAM3D	7.909970494863868	5.077022216674572	2.8329482781892956	0.12060744683948754	0.28229055672031195
TMC4	11.495713562222365	8.66493944422681	2.8307741179955546	0.008992460152706272	0.10254895698252137
OSR2	8.999998484447577	6.170564964679219	2.829433519768358	0.010655233682396514	0.1060399540020794
PCLO	6.824301551892676	3.9995768234118754	2.8247247284808004	0.008992460152706272	0.10254895698252137
SPINT2	13.077142787735482	10.25623772369686	2.820905064038623	0.08757716157067974	0.23844450090076535
FOLH1	12.842857555016467	10.032887582213208	2.809969972803259	0.02555190667707219	0.13539462449893475
SBK1	7.621416992349866	4.814583626556309	2.8068333657935574	7.665246578972829E-4	0.08963022275609975
CCSER1	6.738593307209223	3.9386919372140747	2.7999013699951485	0.0035472200633115403	0.09085016320316867
CNTN1	7.062846482752314	4.264345754091483	2.798500728660831	0.04446723143814468	0.16917426758961585
PLCB4	8.132847063541407	5.334903887507614	2.797943176033793	0.01620699130422376	0.11671084445730452
HID1	11.781427439545228	8.98389342098586	2.797534018559368	0.004185669942952108	0.09107457706217897
CNKSR1	8.801428027999359	6.0066522293208156	2.7947757986785433	0.006953619098673758	0.09558554899847932
EHF	11.049999873126577	8.2580224703857	2.7919774027408764	0.013457539556434917	0.11227151186522799
SLC6A11	6.878577517760042	4.090943214704683	2.787634303055359	0.0015270384121164327	0.08963022275609975
PPM1H	10.205711993150555	7.421496265190613	2.7842157279599418	0.0016327928877634124	0.08963022275609975
PTK7	11.098571439577356	8.31705289875328	2.7815185408240755	0.0029986221949261926	0.08986488349344753
PIFO	8.045720032308683	5.267789776063954	2.777930256244729	0.09377732129191241	0.24630409220771687
PRSS16	7.281450048036404	4.506940257022425	2.774509791013979	0.028553496372058396	0.14184841132785803
TMC5	10.085718888430213	7.3119436809542	2.773775207476013	0.07404033003624677	0.21886422506413344
LSAMP	7.418554593248355	4.6449627953148385	2.7735917979335163	0.043331637088519726	0.16758457733194335
ARHGAP6	9.511421207218433	6.7386060908942715	2.7728151163241614	0.01659550051906966	0.11755630317125502
DMRTC1B	6.072883338043626	3.3011558489287753	2.7717274891148507	0.037217622644841186	0.15693617587586192
GABRB3	7.818556464959818	5.046831669372719	2.771724795587099	0.051042082906952335	0.1814873904532245
NPNT	11.44285701685091	8.672243919527302	2.770613097323608	0.0025285051491088506	0.08963022275609975
BIK	9.672855043550218	6.907557573918728	2.7652974696314896	0.009885128451229352	0.10393645192703617
SLC2A12	9.675710036131543	6.923106186791561	2.752603849339982	0.013054992718572467	0.11151854005189576
ARG2	11.545713729822015	8.795642996858868	2.750070732963147	0.02059455387656617	0.12556679450954905
PYGO1	6.480014194387438	3.7309420645502716	2.7490721298371668	0.017193598916018016	0.118925113353027
EPHA7	6.178532511796301	3.4326654786119164	2.7458670331843846	0.11009746012963084	0.2691763919829288
PYCR1	12.348571126690697	9.60603761869782	2.742533507992876	8.754931212382466E-4	0.08963022275609975
BHLHA15	9.482838874249408	6.7408495191230955	2.7419893551263126	0.0013853869186685186	0.08963022275609975
STRA6	7.162858664789409	4.426630602708832	2.7362280620805777	0.0055581978230877516	0.09342683061217828
CXCL14	8.472836954168503	5.736644243338387	2.7361927108301165	0.028240257833140547	0.14106186935193518
PRR15L	10.252855663110685	7.519637072698843	2.733218590411842	0.018881884892868017	0.12250690690021815
SLC6A3	4.3480654767744635	1.6160975705240732	2.7319679062503903	4.4108995360325753E-4	0.08963022275609975
CT62	4.705422086961755	1.9753472673818537	2.730074819579901	0.0055581978230877516	0.09342683061217828
PRSS22	7.898545557598339	5.17309028443917	2.7254552731591692	0.05503408449755043	0.18786893099707372
AP1M2	11.067143450924231	8.346515812987404	2.7206276379368273	0.015361944862965937	0.11525230344099284
GPR160	10.667141086650904	7.947057031834428	2.7200840548164766	0.016792804503307224	0.11799018349314473
EPS8L1	10.109997163846034	7.393128636476883	2.716868527369151	0.015920877417546775	0.11621283347830134
KRT19	10.950028303192198	8.233213058315354	2.7168152448768446	0.059869636369499046	0.19596438130145877
KCNH6	6.534265907597583	3.827922372504132	2.7063435350934513	0.0339872125984958	0.15111697164155408
GLB1L3	7.214417251889901	4.509780698814624	2.704636553075277	0.05313988038992978	0.1846562682048085
RAB3B	9.305712657454409	6.6034080036047955	2.7023046538496134	0.022313701300700095	0.1288041610422663
BARX2	6.559961333675637	3.8576735617184448	2.702287771957192	0.06318245733104833	0.20078152380266134
COL10A1	7.011333854788207	4.311830729702827	2.6995031250853803	0.012896979725975033	0.11105427648674104
GULP1	9.417143767802116	6.718151887484837	2.698991880317279	0.07093781647182051	0.21357571724000582
NUDT11	7.368558694491683	4.674364915768624	2.6941937787230588	0.22226115125680312	0.4063668393423249
ZNF827	8.45000450810814	5.757381270841777	2.692623237266363	0.03965220965610872	0.16058395424884409
ACTG2	12.965713922726717	10.273295597673725	2.6924183250529925	0.12803962165149319	0.292102917389076
SDK2	6.765713453222821	4.07369941654017	2.692014036682651	0.006058771585238931	0.09479583170994108
ILDR1	8.017144327837087	5.328027079060193	2.6891172487768946	0.04446723143814468	0.16917426758961585
TFF1	8.324351044216158	5.6438337312764455	2.6805173129397124	0.07474462829212292	0.21969805849840907
APOD	11.577144486866018	8.89680535530908	2.680339131556938	0.05052860746940879	0.1805074537530155
SPESP1	7.132883236944829	4.452698140420873	2.6801850965239558	0.0037754569323371623	0.09085016320316867
PKIA	7.728588031481715	5.051236084908082	2.6773519465736335	0.13525530496784577	0.30102280509280305
ATP8A1	9.384284961635137	6.71098771521981	2.673297246415327	0.0037754569323371623	0.09085016320316867
