Gene.Name	N	Method	Statistic.D	pvalue	Race	Condition	padj
AASS	166	Hartigans' dip test for unimodality / multimodality	0.017525160783893	0.9908	white	KIRP	1
AATF	166	Hartigans' dip test for unimodality / multimodality	0.0198761596723631	0.9568	white	KIRP	1
AATK	166	Hartigans' dip test for unimodality / multimodality	0.0351902982286287	0.1540	white	KIRP	1
ABAT	166	Hartigans' dip test for unimodality / multimodality	0.0239988832472059	0.7648	white	KIRP	1
ABCA1	166	Hartigans' dip test for unimodality / multimodality	0.0281686846757323	0.4825	white	KIRP	1
ABCA2	166	Hartigans' dip test for unimodality / multimodality	0.0168409821622814	0.9920	white	KIRP	1
ABCA3	166	Hartigans' dip test for unimodality / multimodality	0.0231575924083033	0.8160	white	KIRP	1
ABCA4	166	Hartigans' dip test for unimodality / multimodality	0.0331325301204819	0.2199	white	KIRP	1
ABCA5	166	Hartigans' dip test for unimodality / multimodality	0.0192245832824153	0.9710	white	KIRP	1
ABCA6	166	Hartigans' dip test for unimodality / multimodality	0.0199355589911625	0.9555	white	KIRP	1
ABCA7	166	Hartigans' dip test for unimodality / multimodality	0.0214082889698925	0.9058	white	KIRP	1
ABCA8	166	Hartigans' dip test for unimodality / multimodality	0.0215907112444487	0.8988	white	KIRP	1
ABCA9	166	Hartigans' dip test for unimodality / multimodality	0.021895606955696	0.8827	white	KIRP	1
ABCA10	166	Hartigans' dip test for unimodality / multimodality	0.0193357186181572	0.9686	white	KIRP	1
ABCA12	166	Hartigans' dip test for unimodality / multimodality	0.0226367768425973	0.8435	white	KIRP	1
ABCA13	166	Hartigans' dip test for unimodality / multimodality	0.0376070064947293	0.0914	white	KIRP	0.6938627761567319
ABCB1	166	Hartigans' dip test for unimodality / multimodality	0.0170141819020491	0.9917	white	KIRP	1
ABCB4	166	Hartigans' dip test for unimodality / multimodality	0.0170948068933574	0.9916	white	KIRP	1
ABCB5	166	Hartigans' dip test for unimodality / multimodality	0.0501494034392322	0.0038	white	KIRP	0.04016575739988392
ABCB6	166	Hartigans' dip test for unimodality / multimodality	0.0210844072731516	0.9176	white	KIRP	1
ABCB7	166	Hartigans' dip test for unimodality / multimodality	0.0249004284292978	0.7061	white	KIRP	1
ABCB8	166	Hartigans' dip test for unimodality / multimodality	0.0210819593589706	0.9177	white	KIRP	1
ABCB9	166	Hartigans' dip test for unimodality / multimodality	0.0188412459208639	0.9793	white	KIRP	1
ABCB10	166	Hartigans' dip test for unimodality / multimodality	0.0295080116110909	0.3979	white	KIRP	1
ABCB11	166	Hartigans' dip test for unimodality / multimodality	0.101104128094465	0.0000	white	KIRP	0
ABCC1	166	Hartigans' dip test for unimodality / multimodality	0.0218636659072206	0.8844	white	KIRP	1
ABCC2	166	Hartigans' dip test for unimodality / multimodality	0.0228507218376153	0.8322	white	KIRP	1
ABCC3	166	Hartigans' dip test for unimodality / multimodality	0.0243017619373221	0.7451	white	KIRP	1
ABCC4	166	Hartigans' dip test for unimodality / multimodality	0.0163984002330794	0.9928	white	KIRP	1
ABCC5	166	Hartigans' dip test for unimodality / multimodality	0.0267451502489127	0.5786	white	KIRP	1
ABCC6	166	Hartigans' dip test for unimodality / multimodality	0.0200466517685077	0.9531	white	KIRP	1
ABCC8	166	Hartigans' dip test for unimodality / multimodality	0.058377075655675	2e-04	white	KIRP	0.0027614859742228965
ABCC9	166	Hartigans' dip test for unimodality / multimodality	0.0271041382834536	0.5540	white	KIRP	1
ABCC10	166	Hartigans' dip test for unimodality / multimodality	0.0209622745649757	0.9220	white	KIRP	1
ABCC11	166	Hartigans' dip test for unimodality / multimodality	0.0201150104168259	0.9517	white	KIRP	1
ABCC12	166	Hartigans' dip test for unimodality / multimodality	0.0206685388447683	0.9327	white	KIRP	1
ABCD1	166	Hartigans' dip test for unimodality / multimodality	0.0224731481731753	0.8522	white	KIRP	1
ABCD2	166	Hartigans' dip test for unimodality / multimodality	0.0460585800774151	0.0117	white	KIRP	0.1101760082730093
ABCD3	166	Hartigans' dip test for unimodality / multimodality	0.0218736321900226	0.8839	white	KIRP	1
ABCD4	166	Hartigans' dip test for unimodality / multimodality	0.0240981657446941	0.7584	white	KIRP	1
ABCE1	166	Hartigans' dip test for unimodality / multimodality	0.0240987622463211	0.7583	white	KIRP	1
ABCF1	166	Hartigans' dip test for unimodality / multimodality	0.0220850395539903	0.8727	white	KIRP	1
ABCF2	166	Hartigans' dip test for unimodality / multimodality	0.0266027868030978	0.5883	white	KIRP	1
ABCF3	166	Hartigans' dip test for unimodality / multimodality	0.0222893867241066	0.8619	white	KIRP	1
ABCG1	166	Hartigans' dip test for unimodality / multimodality	0.0257691404196396	0.6461	white	KIRP	1
ABCG2	166	Hartigans' dip test for unimodality / multimodality	0.0184667778089877	0.9841	white	KIRP	1
ABCG4	166	Hartigans' dip test for unimodality / multimodality	0.0250643915502551	0.6951	white	KIRP	1
ABHD1	166	Hartigans' dip test for unimodality / multimodality	0.0271098678791466	0.5536	white	KIRP	1
ABHD2	166	Hartigans' dip test for unimodality / multimodality	0.0217090430107309	0.8926	white	KIRP	1
ABHD3	166	Hartigans' dip test for unimodality / multimodality	0.0156180116393515	0.9942	white	KIRP	1
ABHD4	166	Hartigans' dip test for unimodality / multimodality	0.017775307032452	0.9904	white	KIRP	1
ABHD5	166	Hartigans' dip test for unimodality / multimodality	0.017472450196587	0.9909	white	KIRP	1
ABHD6	166	Hartigans' dip test for unimodality / multimodality	0.0135565034965039	0.9979	white	KIRP	1
ABHD8	166	Hartigans' dip test for unimodality / multimodality	0.0229538147452556	0.8267	white	KIRP	1
ABHD10	166	Hartigans' dip test for unimodality / multimodality	0.0191321149571886	0.9730	white	KIRP	1
ABHD11	166	Hartigans' dip test for unimodality / multimodality	0.0233661485744457	0.8049	white	KIRP	1
ABHD12	166	Hartigans' dip test for unimodality / multimodality	0.0170692899268633	0.9916	white	KIRP	1
ABHD12B	166	Hartigans' dip test for unimodality / multimodality	0.0301204819277108	0.3642	white	KIRP	1
ABHD13	166	Hartigans' dip test for unimodality / multimodality	0.0202131715758428	0.9492	white	KIRP	1
ABHD14A	166	Hartigans' dip test for unimodality / multimodality	0.0180735083689164	0.9889	white	KIRP	1
ABHD14A-ACY1	166	Hartigans' dip test for unimodality / multimodality	0.0204190780187183	0.9417	white	KIRP	1
ABHD14B	166	Hartigans' dip test for unimodality / multimodality	0.015661753130758	0.9942	white	KIRP	1
ABHD15	166	Hartigans' dip test for unimodality / multimodality	0.0225948961359834	0.8457	white	KIRP	1
ABHD16A	166	Hartigans' dip test for unimodality / multimodality	0.0284913713053385	0.4620	white	KIRP	1
ABHD16B	166	Hartigans' dip test for unimodality / multimodality	0.0184015326560087	0.9849	white	KIRP	1
ABHD17A	166	Hartigans' dip test for unimodality / multimodality	0.0175132332641444	0.9908	white	KIRP	1
ABHD17B	166	Hartigans' dip test for unimodality / multimodality	0.0284489812921263	0.4647	white	KIRP	1
ABHD17C	166	Hartigans' dip test for unimodality / multimodality	0.0256331570357259	0.6556	white	KIRP	1
ABI1	166	Hartigans' dip test for unimodality / multimodality	0.0150637302573709	0.9952	white	KIRP	1
ABI2	166	Hartigans' dip test for unimodality / multimodality	0.0278005620291098	0.5063	white	KIRP	1
ABI3	166	Hartigans' dip test for unimodality / multimodality	0.0171160233152062	0.9916	white	KIRP	1
ABI3BP	166	Hartigans' dip test for unimodality / multimodality	0.01977779772871	0.9590	white	KIRP	1
ABL1	166	Hartigans' dip test for unimodality / multimodality	0.0186239358501557	0.9822	white	KIRP	1
ABL2	166	Hartigans' dip test for unimodality / multimodality	0.021090502308466	0.9174	white	KIRP	1
ABLIM1	166	Hartigans' dip test for unimodality / multimodality	0.0199148921801724	0.9560	white	KIRP	1
ABLIM2	166	Hartigans' dip test for unimodality / multimodality	0.0209193595193258	0.9236	white	KIRP	1
ABLIM3	166	Hartigans' dip test for unimodality / multimodality	0.0218381476076034	0.8857	white	KIRP	1
ABR	166	Hartigans' dip test for unimodality / multimodality	0.0197932951921903	0.9586	white	KIRP	1
ABRA	166	Hartigans' dip test for unimodality / multimodality	0.0610419867762832	1e-04	white	KIRP	0.0014431061806656103
ABRACL	166	Hartigans' dip test for unimodality / multimodality	0.0188668451254539	0.9787	white	KIRP	1
ABT1	166	Hartigans' dip test for unimodality / multimodality	0.0215677418167892	0.9000	white	KIRP	1
ABTB1	166	Hartigans' dip test for unimodality / multimodality	0.01867239467396	0.9816	white	KIRP	1
ABTB2	166	Hartigans' dip test for unimodality / multimodality	0.0261483938957751	0.6197	white	KIRP	1
AC002310.13	166	Hartigans' dip test for unimodality / multimodality	0.0211985359862364	0.9134	white	KIRP	1
AC002365.1	166	Hartigans' dip test for unimodality / multimodality	0.0647803199746118	0.0000	white	KIRP	0
AC002398.9	166	Hartigans' dip test for unimodality / multimodality	0.0264534168236534	0.5985	white	KIRP	1
AC002985.3	166	Hartigans' dip test for unimodality / multimodality	0.0792814612585644	0.0000	white	KIRP	0
AC003002.4	166	Hartigans' dip test for unimodality / multimodality	0.0068160651955761	1.0000	white	KIRP	1
AC003002.6	166	Hartigans' dip test for unimodality / multimodality	0.036144578313253	0.1266	white	KIRP	0.9084472813238771
AC003005.4	166	Hartigans' dip test for unimodality / multimodality	0.0327842002623163	0.2350	white	KIRP	1
AC003006.7	166	Hartigans' dip test for unimodality / multimodality	0.0855680701897434	0.0000	white	KIRP	0
AC003101.1	166	Hartigans' dip test for unimodality / multimodality	0.0202093183138924	0.9493	white	KIRP	1
AC003102.1	166	Hartigans' dip test for unimodality / multimodality	0.0510006351738399	0.0030	white	KIRP	0.032328994082840234
AC004017.1	166	Hartigans' dip test for unimodality / multimodality	0.0995719180017129	0.0000	white	KIRP	0
AC004076.7	166	Hartigans' dip test for unimodality / multimodality	0.013578177151172	0.9979	white	KIRP	1
AC004076.9	166	Hartigans' dip test for unimodality / multimodality	0.0870159194128503	0.0000	white	KIRP	0
AC004381.6	166	Hartigans' dip test for unimodality / multimodality	0.0210868114711537	0.9175	white	KIRP	1
AC004466.1	166	Hartigans' dip test for unimodality / multimodality	0.0182639112104378	0.9866	white	KIRP	1
AC005003.1	166	Hartigans' dip test for unimodality / multimodality	0.0179643619306462	0.9900	white	KIRP	1
AC005082.1	166	Hartigans' dip test for unimodality / multimodality	0.0048578335001499	1.0000	white	KIRP	1
AC005481.5	166	Hartigans' dip test for unimodality / multimodality	0.0892485068894792	0.0000	white	KIRP	0
AC005544.1	166	Hartigans' dip test for unimodality / multimodality	0.0172327977590483	0.9913	white	KIRP	1
AC005609.1	166	Hartigans' dip test for unimodality / multimodality	0.0421686746987952	0.0340	white	KIRP	0.2854808667588751
AC005779.2	166	Hartigans' dip test for unimodality / multimodality	0.0841889834085324	0.0000	white	KIRP	0
AC005841.1	166	Hartigans' dip test for unimodality / multimodality	0.0331325301204819	0.2199	white	KIRP	1
AC006116.20	166	Hartigans' dip test for unimodality / multimodality	0.111752585648352	0.0000	white	KIRP	0
AC006126.3	166	Hartigans' dip test for unimodality / multimodality	0.0511068900002898	0.0029	white	KIRP	0.03132550415183867
AC006132.1	166	Hartigans' dip test for unimodality / multimodality	0.0190205778749706	0.9754	white	KIRP	1
AC006449.1	166	Hartigans' dip test for unimodality / multimodality	0.0224687446855946	0.8524	white	KIRP	1
AC006486.1	166	Hartigans' dip test for unimodality / multimodality	0.020554191288656	0.9368	white	KIRP	1
AC006486.9	166	Hartigans' dip test for unimodality / multimodality	0.0147692605449043	0.9958	white	KIRP	1
AC006538.4	166	Hartigans' dip test for unimodality / multimodality	0.117469879518072	0.0000	white	KIRP	0
AC006547.14	166	Hartigans' dip test for unimodality / multimodality	0.0391566265060241	0.0665	white	KIRP	0.5195615615615615
AC007040.11	166	Hartigans' dip test for unimodality / multimodality	0.0997871779959446	0.0000	white	KIRP	0
AC007382.1	166	Hartigans' dip test for unimodality / multimodality	0.0873493975903614	0.0000	white	KIRP	0
AC007390.5	166	Hartigans' dip test for unimodality / multimodality	0.0261042422250341	0.6228	white	KIRP	1
AC007401.2	166	Hartigans' dip test for unimodality / multimodality	0.106113498783508	0.0000	white	KIRP	0
AC007405.2	166	Hartigans' dip test for unimodality / multimodality	0.036144578313253	0.1266	white	KIRP	0.9084472813238771
AC007461.1	166	Hartigans' dip test for unimodality / multimodality	0.0857875384624794	0.0000	white	KIRP	0
AC007557.1	166	Hartigans' dip test for unimodality / multimodality	0.00428485654217672	1.0000	white	KIRP	1
AC007773.3	166	Hartigans' dip test for unimodality / multimodality	0.0306726400377654	0.3339	white	KIRP	1
AC007919.2	166	Hartigans' dip test for unimodality / multimodality	0.0563166075171213	5e-04	white	KIRP	0.006372288313505949
AC007952.5	166	Hartigans' dip test for unimodality / multimodality	0.0156078423685858	0.9943	white	KIRP	1
AC007952.6	166	Hartigans' dip test for unimodality / multimodality	0.0391566265060241	0.0665	white	KIRP	0.5195615615615615
AC007956.1	166	Hartigans' dip test for unimodality / multimodality	0.0472195622837663	0.0085	white	KIRP	0.08234148936170213
AC008132.13	166	Hartigans' dip test for unimodality / multimodality	0.0792511182552094	0.0000	white	KIRP	0
AC008443.1	166	Hartigans' dip test for unimodality / multimodality	0.102340773219602	0.0000	white	KIRP	0
AC008948.1	166	Hartigans' dip test for unimodality / multimodality	0.0225318066487234	0.8490	white	KIRP	1
AC008964.1	166	Hartigans' dip test for unimodality / multimodality	0.0204377249854277	0.9411	white	KIRP	1
AC009060.1	166	Hartigans' dip test for unimodality / multimodality	0.087448235443868	0.0000	white	KIRP	0
AC009065.1	166	Hartigans' dip test for unimodality / multimodality	0.0625136436323474	0.0000	white	KIRP	0
AC009403.2	166	Hartigans' dip test for unimodality / multimodality	0.0178937955548349	0.9902	white	KIRP	1
AC010327.2	166	Hartigans' dip test for unimodality / multimodality	0.129518072289157	0.0000	white	KIRP	0
AC010336.1	166	Hartigans' dip test for unimodality / multimodality	0.0572289156626506	4e-04	white	KIRP	0.005192302209550963
AC010441.1	166	Hartigans' dip test for unimodality / multimodality	0.0193763694865324	0.9677	white	KIRP	1
AC010536.1	166	Hartigans' dip test for unimodality / multimodality	0.0286040931069272	0.4549	white	KIRP	1
AC010547.9	166	Hartigans' dip test for unimodality / multimodality	0.0240963855421687	0.7585	white	KIRP	1
AC010642.1	166	Hartigans' dip test for unimodality / multimodality	0.0202781607233807	0.9468	white	KIRP	1
AC010646.3	166	Hartigans' dip test for unimodality / multimodality	0.00586074843841212	1.0000	white	KIRP	1
AC011239.1	166	Hartigans' dip test for unimodality / multimodality	0.0331274834906974	0.2201	white	KIRP	1
AC011298.1	166	Hartigans' dip test for unimodality / multimodality	0.00767202067140367	1.0000	white	KIRP	1
AC011484.1	166	Hartigans' dip test for unimodality / multimodality	0.0492904330541554	0.0047	white	KIRP	0.04891222857142857
AC011530.4	166	Hartigans' dip test for unimodality / multimodality	0.120501229620956	0.0000	white	KIRP	0
AC011551.3	166	Hartigans' dip test for unimodality / multimodality	0.12463250388874	0.0000	white	KIRP	0
AC011897.1	166	Hartigans' dip test for unimodality / multimodality	0.027018223957668	0.5599	white	KIRP	1
AC011997.1	166	Hartigans' dip test for unimodality / multimodality	0.0292006405923642	0.4170	white	KIRP	1
AC012215.1	166	Hartigans' dip test for unimodality / multimodality	0.0692771084337349	0.0000	white	KIRP	0
AC012414.1	166	Hartigans' dip test for unimodality / multimodality	0.0529012430168359	0.0016	white	KIRP	0.01840758054327227
AC013449.1	166	Hartigans' dip test for unimodality / multimodality	0.0985707796890244	0.0000	white	KIRP	0
AC015688.3	166	Hartigans' dip test for unimodality / multimodality	0.041647839714135	0.0382	white	KIRP	0.31651428571428575
AC015987.2	166	Hartigans' dip test for unimodality / multimodality	0.0283978062071766	0.4680	white	KIRP	1
AC016251.1	166	Hartigans' dip test for unimodality / multimodality	0.0514932902771029	0.0025	white	KIRP	0.02800123001230012
AC016559.1	166	Hartigans' dip test for unimodality / multimodality	0.0149351900929161	0.9955	white	KIRP	1
AC016586.1	166	Hartigans' dip test for unimodality / multimodality	0.0481927710843374	0.0065	white	KIRP	0.0642311448724905
AC016722.1	166	Hartigans' dip test for unimodality / multimodality	0.0958769397005449	0.0000	white	KIRP	0
AC016722.2	166	Hartigans' dip test for unimodality / multimodality	0.0216673256335122	0.8948	white	KIRP	1
AC016745.1	166	Hartigans' dip test for unimodality / multimodality	0.0560152708651627	5e-04	white	KIRP	0.006372288313505949
AC016757.3	166	Hartigans' dip test for unimodality / multimodality	0.0223515586633078	0.8586	white	KIRP	1
AC016885.1	166	Hartigans' dip test for unimodality / multimodality	0.0185262406454163	0.9834	white	KIRP	1
AC017028.1	166	Hartigans' dip test for unimodality / multimodality	0.00995480136114586	1.0000	white	KIRP	1
AC017081.1	166	Hartigans' dip test for unimodality / multimodality	0.0231630430633997	0.8157	white	KIRP	1
AC017104.2	166	Hartigans' dip test for unimodality / multimodality	0.034187720723361	0.1828	white	KIRP	1
AC018445.1	166	Hartigans' dip test for unimodality / multimodality	0.00820403150249791	1.0000	white	KIRP	1
AC018755.1	166	Hartigans' dip test for unimodality / multimodality	0.0187125462137428	0.9812	white	KIRP	1
AC018816.3	166	Hartigans' dip test for unimodality / multimodality	0.018886126701781	0.9783	white	KIRP	1
AC018867.2	166	Hartigans' dip test for unimodality / multimodality	0.0189883387726903	0.9761	white	KIRP	1
AC019171.1	166	Hartigans' dip test for unimodality / multimodality	0.0662650602409639	0.0000	white	KIRP	0
AC019294.1	166	Hartigans' dip test for unimodality / multimodality	0.0662650602409639	0.0000	white	KIRP	0
AC020907.1	166	Hartigans' dip test for unimodality / multimodality	0.0459861880920903	0.0120	white	KIRP	0.11247761194029851
AC020922.1	166	Hartigans' dip test for unimodality / multimodality	0.0197752320819721	0.9590	white	KIRP	1
AC021218.2	166	Hartigans' dip test for unimodality / multimodality	0.0173590408684581	0.9911	white	KIRP	1
AC021860.1	166	Hartigans' dip test for unimodality / multimodality	0.0261974018394824	0.6163	white	KIRP	1
AC022400.2	166	Hartigans' dip test for unimodality / multimodality	0.0602409638554217	1e-04	white	KIRP	0.0014431061806656103
AC022431.2	166	Hartigans' dip test for unimodality / multimodality	0.0632530120481928	0.0000	white	KIRP	0
AC022498.1	166	Hartigans' dip test for unimodality / multimodality	0.0939457967257676	0.0000	white	KIRP	0
AC022532.1	166	Hartigans' dip test for unimodality / multimodality	0.0331325301204819	0.2199	white	KIRP	1
AC023590.1	166	Hartigans' dip test for unimodality / multimodality	0.0817169837771019	0.0000	white	KIRP	0
AC024257.1	166	Hartigans' dip test for unimodality / multimodality	0.0846034625570248	0.0000	white	KIRP	0
AC024580.1	166	Hartigans' dip test for unimodality / multimodality	0.0281485387237617	0.4838	white	KIRP	1
AC024592.12	166	Hartigans' dip test for unimodality / multimodality	0.0206956609391352	0.9317	white	KIRP	1
AC024940.1	166	Hartigans' dip test for unimodality / multimodality	0.0216946429493925	0.8933	white	KIRP	1
AC025262.1	166	Hartigans' dip test for unimodality / multimodality	0.0320516564788142	0.2669	white	KIRP	1
AC025263.3	166	Hartigans' dip test for unimodality / multimodality	0.00739509131025781	1.0000	white	KIRP	1
AC026202.1	166	Hartigans' dip test for unimodality / multimodality	0.0508400837812189	0.0031	white	KIRP	0.0333080825958702
AC026703.1	166	Hartigans' dip test for unimodality / multimodality	0.0183458022023945	0.9856	white	KIRP	1
AC026740.1	166	Hartigans' dip test for unimodality / multimodality	0.021630994869282	0.8967	white	KIRP	1
AC027228.1	166	Hartigans' dip test for unimodality / multimodality	0.072289156626506	0.0000	white	KIRP	0
AC027307.3	166	Hartigans' dip test for unimodality / multimodality	0.0301204819277108	0.3642	white	KIRP	1
AC027763.2	166	Hartigans' dip test for unimodality / multimodality	0.0207879349976995	0.9283	white	KIRP	1
AC037459.4	166	Hartigans' dip test for unimodality / multimodality	0.0602835505342994	1e-04	white	KIRP	0.0014431061806656103
AC040160.1	166	Hartigans' dip test for unimodality / multimodality	0.0286846898592505	0.4498	white	KIRP	1
AC040977.1	166	Hartigans' dip test for unimodality / multimodality	0.0796197699730176	0.0000	white	KIRP	0
AC061992.1	166	Hartigans' dip test for unimodality / multimodality	0.062468078977568	0.0000	white	KIRP	0
AC062017.1	166	Hartigans' dip test for unimodality / multimodality	0.0254253579907989	0.6700	white	KIRP	1
AC068533.7	166	Hartigans' dip test for unimodality / multimodality	0.0391566265060241	0.0665	white	KIRP	0.5195615615615615
AC068620.1	166	Hartigans' dip test for unimodality / multimodality	0.0980342676210137	0.0000	white	KIRP	0
AC068987.1	166	Hartigans' dip test for unimodality / multimodality	0.0235661124045018	0.7930	white	KIRP	1
AC069368.3	166	Hartigans' dip test for unimodality / multimodality	0.0737016679272049	0.0000	white	KIRP	0
AC069547.1	166	Hartigans' dip test for unimodality / multimodality	0.0228338243293559	0.8331	white	KIRP	1
AC073333.1	166	Hartigans' dip test for unimodality / multimodality	0.0033133798426467	1.0000	white	KIRP	1
AC073343.1	166	Hartigans' dip test for unimodality / multimodality	0.0602409638554217	1e-04	white	KIRP	0.0014431061806656103
AC074091.13	166	Hartigans' dip test for unimodality / multimodality	0.0285140916548	0.4606	white	KIRP	1
AC079210.1	166	Hartigans' dip test for unimodality / multimodality	0.0222920499499355	0.8617	white	KIRP	1
AC079354.1	166	Hartigans' dip test for unimodality / multimodality	0.0863917807124535	0.0000	white	KIRP	0
AC079354.2	166	Hartigans' dip test for unimodality / multimodality	0.0200677786965742	0.9527	white	KIRP	1
AC087477.1	166	Hartigans' dip test for unimodality / multimodality	0.0956659165095379	0.0000	white	KIRP	0
AC090186.1	166	Hartigans' dip test for unimodality / multimodality	0.0219032241046214	0.8823	white	KIRP	1
AC090616.2	166	Hartigans' dip test for unimodality / multimodality	0.0198201271617807	0.9581	white	KIRP	1
AC091801.1	166	Hartigans' dip test for unimodality / multimodality	0.0485809110900586	0.0057	white	KIRP	0.05841778277996624
AC092291.2	166	Hartigans' dip test for unimodality / multimodality	0.00598995672620629	1.0000	white	KIRP	1
AC092811.1	166	Hartigans' dip test for unimodality / multimodality	0.0213652639414985	0.9074	white	KIRP	1
AC092964.2	166	Hartigans' dip test for unimodality / multimodality	0.0371899367986881	0.0981	white	KIRP	0.736437427864798
AC093157.1	166	Hartigans' dip test for unimodality / multimodality	0.0141387981902919	0.9969	white	KIRP	1
AC093323.1	166	Hartigans' dip test for unimodality / multimodality	0.0230836656154117	0.8199	white	KIRP	1
AC093677.1	166	Hartigans' dip test for unimodality / multimodality	0.0421686746987952	0.0340	white	KIRP	0.2854808667588751
AC096677.1	166	Hartigans' dip test for unimodality / multimodality	0.0692771084337349	0.0000	white	KIRP	0
AC103801.2	166	Hartigans' dip test for unimodality / multimodality	0.0301204819277108	0.3642	white	KIRP	1
AC104057.1	166	Hartigans' dip test for unimodality / multimodality	0.0873500926664098	0.0000	white	KIRP	0
AC104532.2	166	Hartigans' dip test for unimodality / multimodality	0.103911336159382	0.0000	white	KIRP	0
AC104534.3	166	Hartigans' dip test for unimodality / multimodality	0.0906221968206021	0.0000	white	KIRP	0
AC104667.3	166	Hartigans' dip test for unimodality / multimodality	0.0160764776833444	0.9934	white	KIRP	1
AC104809.3	166	Hartigans' dip test for unimodality / multimodality	0.0638705063528227	0.0000	white	KIRP	0
AC105020.1	166	Hartigans' dip test for unimodality / multimodality	0.0290267475127846	0.4281	white	KIRP	1
AC106873.4	166	Hartigans' dip test for unimodality / multimodality	0.0169522881318768	0.9918	white	KIRP	1
AC106876.2	166	Hartigans' dip test for unimodality / multimodality	0.0540697709802116	0.0010	white	KIRP	0.011957977675640184
AC107021.1	166	Hartigans' dip test for unimodality / multimodality	0.0391566265060241	0.0665	white	KIRP	0.5195615615615615
AC109829.1	166	Hartigans' dip test for unimodality / multimodality	0.0775367662403574	0.0000	white	KIRP	0
AC110615.1	166	Hartigans' dip test for unimodality / multimodality	0.0331021471861062	0.2212	white	KIRP	1
AC110619.2	166	Hartigans' dip test for unimodality / multimodality	0.075049230812456	0.0000	white	KIRP	0
AC110771.1	166	Hartigans' dip test for unimodality / multimodality	0.0155996873861132	0.9943	white	KIRP	1
AC112715.2	166	Hartigans' dip test for unimodality / multimodality	0.0298561808442138	0.3787	white	KIRP	1
AC114494.1	166	Hartigans' dip test for unimodality / multimodality	0.114457831325301	0.0000	white	KIRP	0
AC114546.1	166	Hartigans' dip test for unimodality / multimodality	0.0177038181725844	0.9905	white	KIRP	1
AC115618.1	166	Hartigans' dip test for unimodality / multimodality	0.0206332327095348	0.9340	white	KIRP	1
AC116407.2	166	Hartigans' dip test for unimodality / multimodality	0.112399059090131	0.0000	white	KIRP	0
AC117395.1	166	Hartigans' dip test for unimodality / multimodality	0.0198618002177225	0.9571	white	KIRP	1
AC117834.1	166	Hartigans' dip test for unimodality / multimodality	0.123765641335978	0.0000	white	KIRP	0
AC119673.1	166	Hartigans' dip test for unimodality / multimodality	0.026530565926527	0.5933	white	KIRP	1
AC120194.1	166	Hartigans' dip test for unimodality / multimodality	0.0180732702092749	0.9889	white	KIRP	1
AC124890.1	166	Hartigans' dip test for unimodality / multimodality	0.0257321836250413	0.6487	white	KIRP	1
AC126614.1	166	Hartigans' dip test for unimodality / multimodality	0.0519730623926786	0.0020	white	KIRP	0.02265174129353234
AC127496.1	166	Hartigans' dip test for unimodality / multimodality	0.0195127390363164	0.9647	white	KIRP	1
AC129492.6	166	Hartigans' dip test for unimodality / multimodality	0.0188901525263944	0.9782	white	KIRP	1
AC131097.4	166	Hartigans' dip test for unimodality / multimodality	0.0610941604874417	1e-04	white	KIRP	0.0014431061806656103
